"","date","state","net_approval","cases","deaths","Diff_date","Diff_growth"
"2684","2020-04-16","virginia",-0.17186236306154,6892,208,0,6841
"2685","2020-04-17","virginia",-0.174435703257113,7493,238,0,7442
"2686","2020-04-18","virginia",-0.176978787544576,8055,258,0,8002
"2687","2020-04-19","virginia",-0.179552222344767,8539,277,0,8486
"2688","2020-04-20","virginia",-0.182125657144958,8990,300,0,8936
"2689","2020-04-21","virginia",-0.181273435776781,9630,325,0,9576
"2690","2020-04-22","virginia",-0.180464671715315,10266,349,0,10212
"2691","2020-04-23","virginia",-0.179582383648261,11000,375,0,10946
"2692","2020-04-24","virginia",-0.178780191904709,11596,413,0,11542
"2693","2020-04-25","virginia",-0.177897871401787,12366,436,0,12311
"2694","2020-04-26","virginia",-0.177897871401787,12970,448,0,12913
"2695","2020-04-27","virginia",-0.177897871401787,13535,458,0,13476
"2696","2020-04-28","virginia",-0.177897871401787,14339,492,0,14280
"2697","2020-04-29","virginia",-0.177897871401787,14961,522,0,14895
"2698","2020-01-21","washington",-0.294213739145387,1,0,NA,NA
"2699","2020-01-22","washington",-0.293353967844553,1,0,1,0
"2700","2020-01-23","washington",-0.292408219413636,1,0,1,0
"2701","2020-01-24","washington",-0.291548448112802,1,0,0,0
"2702","2020-01-25","washington",-0.290633194342948,1,0,0,0
"2703","2020-01-26","washington",-0.289742928381051,1,0,0,0
"2704","2020-01-27","washington",-0.290817642507093,1,0,0,0
"2705","2020-01-28","washington",-0.291793835704767,1,0,0,0
"2706","2020-01-29","washington",-0.292838105064053,1,0,0,0
"2707","2020-01-30","washington",-0.293857198125779,1,0,0,-1
"2708","2020-01-31","washington",-0.294888879336285,1,0,0,-1
"2709","2020-02-01","washington",-0.297683015948072,1,0,0,0
"2710","2020-02-02","washington",-0.300447081076434,1,0,0,0
"2711","2020-02-03","washington",-0.303241337804144,1,0,0,0
"2712","2020-02-04","washington",-0.306022439066329,1,0,0,0
"2713","2020-02-05","washington",-0.308786862694523,1,0,0,0
"2714","2020-02-06","washington",-0.308485942739231,1,0,0,0
"2715","2020-02-07","washington",-0.308270999914023,1,0,0,0
"2716","2020-02-08","washington",-0.307970079958731,1,0,0,0
"2717","2020-02-09","washington",-0.307669160003439,1,0,0,0
"2718","2020-02-10","washington",-0.307368240048147,1,0,0,0
"2719","2020-02-11","washington",-0.305734674576563,1,0,0,0
"2720","2020-02-12","washington",-0.30414409767002,1,0,0,0
"2721","2020-02-13","washington",-0.302553520763477,1,0,0,-1
"2722","2020-02-14","washington",-0.300876966726851,1,0,0,-1
"2723","2020-02-15","washington",-0.299273524480935,1,0,0,-1
"2724","2020-02-16","washington",-0.300533058206517,1,0,0,-1
"2725","2020-02-17","washington",-0.301766754072991,1,0,0,-1
"2726","2020-02-18","washington",-0.303026394978936,1,0,0,-1
"2727","2020-02-19","washington",-0.304259983665048,1,0,0,-1
"2728","2020-02-20","washington",-0.305519731751354,1,0,0,-1
"2729","2020-02-21","washington",-0.306022439066329,1,0,0,-3
"2730","2020-02-22","washington",-0.306551457312355,1,0,0,-3
"2731","2020-02-23","washington",-0.307024331527814,1,0,0,-3
"2732","2020-02-24","washington",-0.307553415588324,5,0,0,-5
"2733","2020-02-25","washington",-0.308056057088814,5,0,0,4
"2734","2020-02-26","washington",-0.306121571661938,5,0,0,4
"2735","2020-02-27","washington",-0.304174010230839,5,0,0,4
"2736","2020-02-28","washington",-0.302252600808185,7,0,0,6
"2737","2020-02-29","washington",-0.30036110394635,10,1,0,9
"2738","2020-03-01","washington",-0.298383629954432,17,3,0,16
"2739","2020-03-02","washington",-0.299200412690224,23,6,0,22
"2740","2020-03-03","washington",-0.299931218295933,32,10,0,31
"2741","2020-03-04","washington",-0.300662023901642,47,11,0,46
"2742","2020-03-05","washington",-0.301392829507351,75,11,0,74
"2743","2020-03-06","washington",-0.30212363511306,86,12,0,83
"2744","2020-03-07","washington",-0.302209612243143,110,16,0,109
"2745","2020-03-08","washington",-0.302209612243143,141,19,0,139
"2746","2020-03-09","washington",-0.302295589373227,179,22,0,174
"2747","2020-03-10","washington",-0.302295589373227,279,24,0,271
"2748","2020-03-11","washington",-0.30238156650331,338,29,0,328
"2749","2020-03-12","washington",-0.301422860336156,419,32,0,402
"2750","2020-03-13","washington",-0.300447081076434,511,37,0,481
"2751","2020-03-14","washington",-0.299488458066458,609,40,0,567
"2752","2020-03-15","washington",-0.298598572779641,675,42,0,630
"2753","2020-03-16","washington",-0.297640029230968,794,48,0,743
"2754","2020-03-17","washington",-0.297425095645446,908,54,0,841
"2755","2020-03-18","washington",-0.297210162059923,1026,68,0,948
"2756","2020-03-19","washington",-0.297050984438139,1228,75,0,1134
"2757","2020-03-20","washington",-0.296836041612931,1404,83,0,1289
"2758","2020-03-21","washington",-0.296651334737566,1655,95,0,1503
"2759","2020-03-22","washington",-0.298512595649557,1844,97,0,1625
"2760","2020-03-23","washington",-0.300404092511392,2101,110,0,1847
"2761","2020-03-24","washington",-0.302282594678244,2392,123,0,2101
"2762","2020-03-25","washington",-0.30414409767002,2585,130,0,2194
"2763","2020-03-26","washington",-0.306035594531855,3143,152,0,2574
"2764","2020-03-27","washington",-0.308214761638654,3727,179,0,3121
"2765","2020-03-28","washington",-0.310420428166108,4153,193,0,3413
"2766","2020-03-29","washington",-0.312599406783304,4634,209,0,3744
"2767","2020-03-30","washington",-0.314805261800361,4936,221,0,3915
"2768","2020-03-31","washington",-0.316954690052446,5061,226,0,3811
"2769","2020-04-01","washington",-0.317943427048405,5588,250,0,4104
"2770","2020-04-02","washington",-0.318875467480549,6075,272,0,4368
"2771","2020-04-03","washington",-0.319877912475282,6490,293,0,4478
"2772","2020-04-04","washington",-0.320809869750247,6788,318,0,4361
"2773","2020-04-05","washington",-0.321798564243649,7369,344,0,4714
"2774","2020-04-06","washington",-0.323274009113576,8384,383,0,5506
"2775","2020-04-07","washington",-0.324821597455077,8682,409,0,5349
"2776","2020-04-08","washington",-0.326369185796578,9097,430,0,5453
"2777","2020-04-09","washington",-0.327859691355371,9608,456,0,5568
"2778","2020-04-10","washington",-0.329421373914539,9887,483,0,5377
"2779","2020-04-11","washington",-0.328805399131668,10224,498,0,5147
"2780","2020-04-12","washington",-0.328289558526415,10411,511,0,5139
"2781","2020-04-13","washington",-0.327744819877912,10538,525,0,4789
"2782","2020-04-14","washington",-0.327171903881701,10694,552,0,4520
"2783","2020-04-15","washington",-0.326627117186828,10783,572,0,4280
"2784","2020-04-16","washington",-0.32894849969908,11152,588,0,4260
"2785","2020-04-17","washington",-0.33122689364629,11445,610,0,3952
"2786","2020-04-18","washington",-0.3335052875935,11802,629,0,3747
"2787","2020-04-19","washington",-0.335826670105752,11806,637,0,3267
"2788","2020-04-20","washington",-0.338105064052962,12191,661,0,3201
"2789","2020-04-21","washington",-0.33754621270742,12345,683,0,2715
"2790","2020-04-22","washington",-0.336944372796836,12539,696,0,2273
"2791","2020-04-23","washington",-0.336342532886252,12906,717,0,1906
"2792","2020-04-24","washington",-0.335726260585479,13120,731,0,1524
"2793","2020-04-25","washington",-0.335181841630126,13484,743,0,1118
"2794","2020-04-26","washington",-0.335181841630126,13663,757,0,693
"2795","2020-04-27","washington",-0.335181841630126,13864,771,0,329
"2796","2020-04-28","washington",-0.335181841630126,14059,792,0,-280
"2797","2020-04-29","washington",-0.335181841630126,14378,805,0,-583
"2798","2020-03-17","west_virginia",0.334732952636883,1,0,0,-907
"2799","2020-03-18","west_virginia",0.335404769902586,2,0,0,-1024
"2800","2020-03-19","west_virginia",0.33607658716829,5,0,0,-1223
"2801","2020-03-20","west_virginia",0.336748404433994,8,0,0,-1396
"2802","2020-03-21","west_virginia",0.337420221699698,12,0,0,-1643
"2803","2020-03-22","west_virginia",0.336244541484716,16,0,0,-1828
"2804","2020-03-23","west_virginia",0.335068861269735,16,0,0,-2085
"2805","2020-03-24","west_virginia",0.333893181054753,39,0,0,-2353
"2806","2020-03-25","west_virginia",0.332549546523346,51,0,0,-2534
"2807","2020-03-26","west_virginia",0.331373866308364,76,0,0,-3067
"2808","2020-03-27","west_virginia",0.329638958858102,96,0,0,-3631
"2809","2020-03-28","west_virginia",0.327791771620487,113,0,0,-4040
"2810","2020-03-29","west_virginia",0.325999328182734,124,1,0,-4510
"2811","2020-03-30","west_virginia",0.324151830702049,145,1,0,-4791
"2812","2020-03-31","west_virginia",0.322640241854216,162,1,0,-4899
"2813","2020-04-01","west_virginia",0.321800470272086,191,1,0,-5397
"2814","2020-04-02","west_virginia",0.321128653006382,217,2,0,-5858
"2815","2020-04-03","west_virginia",0.320288881424253,242,2,0,-6248
"2816","2020-04-04","west_virginia",0.319785018474975,282,2,0,-6506
"2817","2020-04-05","west_virginia",0.319059613769941,325,3,0,-7044
"2818","2020-04-06","west_virginia",0.318273429627141,347,4,0,-8037
"2819","2020-04-07","west_virginia",0.317212426532326,413,4,0,-8269
"2820","2020-04-08","west_virginia",0.316372795969773,483,4,0,-8614
"2821","2020-04-09","west_virginia",0.315586160564326,524,5,0,-9084
"2822","2020-04-10","west_virginia",0.314746388982197,537,5,0,-9350
"2823","2020-04-11","west_virginia",0.316090023513604,593,6,0,-9631
"2824","2020-04-12","west_virginia",0.317265703728586,615,8,0,-9796
"2825","2020-04-13","west_virginia",0.318609338259993,638,9,0,-9900
"2826","2020-04-14","west_virginia",0.320120927107827,697,10,0,-9997
"2827","2020-04-15","west_virginia",0.321464561639234,725,12,0,-10058
"2828","2020-04-16","west_virginia",0.319617064158549,739,13,0,-10413
"2829","2020-04-17","west_virginia",0.317601612361438,776,16,0,-10669
"2830","2020-04-18","west_virginia",0.315754114880753,825,18,0,-10977
"2831","2020-04-19","west_virginia",0.313906617400067,890,20,0,-10916
"2832","2020-04-20","west_virginia",0.312227074235808,908,26,0,-11283
"2833","2020-04-21","west_virginia",0.312846347607053,929,26,0,-11416
"2834","2020-04-22","west_virginia",0.313738663083641,939,29,0,-11600
"2835","2020-04-23","west_virginia",0.314693534844668,981,31,0,-11925
"2836","2020-04-24","west_virginia",0.315586160564326,1010,32,0,-12110
"2837","2020-04-25","west_virginia",0.316425932146456,1025,33,0,-12459
"2838","2020-04-26","west_virginia",0.316425932146456,1054,34,0,-12609
"2839","2020-04-27","west_virginia",0.316425932146456,1078,37,0,-12786
"2840","2020-04-28","west_virginia",0.316425932146456,1096,38,0,-12963
"2841","2020-04-29","west_virginia",0.316425932146456,1110,40,0,-13268
"2842","2020-02-05","wisconsin",-0.0564822944103014,1,0,0,0
"2843","2020-02-06","wisconsin",-0.056041262757435,1,0,0,0
"2844","2020-02-07","wisconsin",-0.0556022972528074,1,0,0,0
"2845","2020-02-08","wisconsin",-0.0551633317481802,1,0,0,0
"2846","2020-02-09","wisconsin",-0.0547629499561018,1,0,0,0
"2847","2020-02-10","wisconsin",-0.0543219811976443,1,0,0,0
"2848","2020-02-11","wisconsin",-0.0526392800965724,1,0,0,0
"2849","2020-02-12","wisconsin",-0.0510297399129385,1,0,0,0
"2850","2020-02-13","wisconsin",-0.0493470388118666,1,0,0,0
"2851","2020-02-14","wisconsin",-0.0476625941912356,1,0,0,0
"2852","2020-02-15","wisconsin",-0.046018217068442,1,0,0,0
"2853","2020-02-16","wisconsin",-0.0473351135823243,1,0,0,0
"2854","2020-02-17","wisconsin",-0.0486520100962066,1,0,0,0
"2855","2020-02-18","wisconsin",-0.0499689066100889,1,0,0,0
"2856","2020-02-19","wisconsin",-0.0512858031239712,1,0,0,0
"2857","2020-02-20","wisconsin",-0.0526046239391278,1,0,0,0
"2858","2020-02-21","wisconsin",-0.0535903720232653,1,0,0,0
"2859","2020-02-22","wisconsin",-0.0546126271124442,1,0,0,0
"2860","2020-02-23","wisconsin",-0.0556388777115264,1,0,0,0
"2861","2020-02-24","wisconsin",-0.0566265500969383,1,0,0,-4
"2862","2020-02-25","wisconsin",-0.0576142224823499,1,0,0,-4
"2863","2020-02-26","wisconsin",-0.0554925558766506,1,0,0,-4
"2864","2020-02-27","wisconsin",-0.0532977283535135,1,0,0,-4
"2865","2020-02-28","wisconsin",-0.0511413520632133,1,0,0,-6
"2866","2020-02-29","wisconsin",-0.0489794425342014,1,0,0,-9
"2867","2020-03-01","wisconsin",-0.046822987160259,1,0,0,-16
"2868","2020-03-02","wisconsin",-0.0477740790869517,1,0,0,-22
"2869","2020-03-03","wisconsin",-0.0487617514723634,1,0,0,-31
"2870","2020-03-04","wisconsin",-0.0497110249469603,1,0,0,-46
"2871","2020-03-05","wisconsin",-0.0506657887035411,1,0,0,-74
"2872","2020-03-06","wisconsin",-0.0516150272524417,1,0,0,-85
"2873","2020-03-07","wisconsin",-0.0515784467937227,1,0,0,-109
"2874","2020-03-08","wisconsin",-0.0515399809788572,1,0,0,-140
"2875","2020-03-09","wisconsin",-0.0515418663350038,2,0,0,-177
"2876","2020-03-10","wisconsin",-0.0514705882352941,3,0,0,-276
"2877","2020-03-11","wisconsin",-0.051432124958847,6,0,0,-332
"2878","2020-03-12","wisconsin",-0.0502249698211216,8,0,0,-411
"2879","2020-03-13","wisconsin",-0.0490891798961153,19,0,0,-492
"2880","2020-03-14","wisconsin",-0.0479204009218275,27,0,0,-582
"2881","2020-03-15","wisconsin",-0.0467132457841021,33,0,0,-642
"2882","2020-03-16","wisconsin",-0.0455443371378402,47,0,0,-747
"2883","2020-03-17","wisconsin",-0.0451768665179061,72,0,0,71
"2884","2020-03-18","wisconsin",-0.0447744814719977,106,0,0,104
"2885","2020-03-19","wisconsin",-0.0443720964260892,155,2,0,150
"2886","2020-03-20","wisconsin",-0.0440046821274418,216,3,0,208
"2887","2020-03-21","wisconsin",-0.0436039067929913,281,4,0,269
"2888","2020-03-22","wisconsin",-0.0454329297289389,382,4,0,366
"2889","2020-03-23","wisconsin",-0.0472236447435803,418,5,0,402
"2890","2020-03-24","wisconsin",-0.0489812342246772,481,5,0,442
"2891","2020-03-25","wisconsin",-0.0508102571606248,623,7,0,572
"2892","2020-03-26","wisconsin",-0.0526026996378534,754,10,0,678
"2893","2020-03-27","wisconsin",-0.0546512053261149,930,16,0,834
"2894","2020-03-28","wisconsin",-0.0566997110143761,1042,17,0,929
"2895","2020-03-29","wisconsin",-0.0587826468651693,1120,17,0,996
"2896","2020-03-30","wisconsin",-0.0608333028496177,1269,20,0,1124
"2897","2020-03-31","wisconsin",-0.0628818085378791,1351,25,0,1189
"2898","2020-04-01","wisconsin",-0.0641255441343234,1552,33,0,1361
"2899","2020-04-02","wisconsin",-0.0653692797307679,1730,37,0,1513
"2900","2020-04-03","wisconsin",-0.0666130153272123,1916,50,0,1674
"2901","2020-04-04","wisconsin",-0.0677835900062186,2112,60,0,1830
"2902","2020-04-05","wisconsin",-0.069027325602663,2267,73,0,1942
"2903","2020-04-06","wisconsin",-0.0704905439514211,2440,83,0,2093
"2904","2020-04-07","wisconsin",-0.0719511302948277,2578,94,0,2165
"2905","2020-04-08","wisconsin",-0.0734169806489374,2756,107,0,2273
"2906","2020-04-09","wisconsin",-0.0748801989976954,2885,116,0,2361
"2907","2020-04-10","wisconsin",-0.0763068368877345,3068,131,0,2531
"2908","2020-04-11","wisconsin",-0.0754289058784797,3213,141,0,2620
"2909","2020-04-12","wisconsin",-0.0745143944105058,3341,145,0,2726
"2910","2020-04-13","wisconsin",-0.073636463401251,3428,155,0,2790
"2911","2020-04-14","wisconsin",-0.0727585323919962,3555,172,0,2858
"2912","2020-04-15","wisconsin",-0.0718440209240224,3721,184,0,2996
"2913","2020-04-16","wisconsin",-0.074297629499561,3875,197,0,3136
"2914","2020-04-17","wisconsin",-0.076745802392362,4045,205,0,3269
"2915","2020-04-18","wisconsin",-0.0791601126678129,4199,212,0,3374
"2916","2020-04-19","wisconsin",-0.0816475838607016,4346,222,0,3456
"2917","2020-04-20","wisconsin",-0.0840618941361525,4499,231,0,3591
"2918","2020-04-21","wisconsin",-0.0833302849617734,4620,243,0,3691
"2919","2020-04-22","wisconsin",-0.0825255148699565,4845,247,0,3906
"2920","2020-04-23","wisconsin",-0.0817207447781395,5052,257,0,4071
"2921","2020-04-24","wisconsin",-0.0809159746863224,5356,262,0,4346
"2922","2020-04-25","wisconsin",-0.0801112045945055,5687,266,0,4662
"2923","2020-04-26","wisconsin",-0.0801112045945055,5911,274,0,4857
"2924","2020-04-27","wisconsin",-0.0801112045945055,6081,281,0,5003
"2925","2020-04-28","wisconsin",-0.0801112045945055,6289,300,0,5193
"2926","2020-04-29","wisconsin",-0.0801112045945055,6520,308,0,5410
"2927","2020-03-11","wyoming",0.367428571428571,1,0,0,-5
"2928","2020-03-12","wyoming",0.368357142857143,1,0,0,-7
"2929","2020-03-13","wyoming",0.369357142857143,2,0,0,-17
"2930","2020-03-14","wyoming",0.370285714285714,3,0,0,-24
"2931","2020-03-15","wyoming",0.37116936924066,3,0,0,-30
"2932","2020-03-16","wyoming",0.3720980070005,10,0,0,-37
"2933","2020-03-17","wyoming",0.372740910065005,15,0,0,-57
"2934","2020-03-18","wyoming",0.373285714285714,17,0,0,-89
"2935","2020-03-19","wyoming",0.37395528252018,18,0,0,-137
"2936","2020-03-20","wyoming",0.374598185584684,22,0,0,-194
"2937","2020-03-21","wyoming",0.375169654975355,24,0,0,-257
"2938","2020-03-22","wyoming",0.374026716194014,26,0,0,-356
"2939","2020-03-23","wyoming",0.372785714285714,28,0,0,-390
"2940","2020-03-24","wyoming",0.371642857142857,37,0,0,-444
"2941","2020-03-25","wyoming",0.370455032502322,49,0,0,-574
"2942","2020-03-26","wyoming",0.369214285714286,56,0,0,-698
"2943","2020-03-27","wyoming",0.3674548182013,74,0,0,-856
"2944","2020-03-28","wyoming",0.365714285714286,85,0,0,-957
"2945","2020-03-29","wyoming",0.363857142857143,88,0,0,-1032
"2946","2020-03-30","wyoming",0.362142857142857,96,0,0,-1173
"2947","2020-03-31","wyoming",0.360382884491749,121,0,0,-1230
"2948","2020-04-01","wyoming",0.359571428571429,138,0,0,-1414
"2949","2020-04-02","wyoming",0.358811343667405,154,0,0,-1576
"2950","2020-04-03","wyoming",0.358,167,0,0,-1749
"2951","2020-04-04","wyoming",0.35723980284306,188,0,0,-1924
"2952","2020-04-05","wyoming",0.356382598757054,200,0,0,-2067
"2953","2020-04-06","wyoming",0.355239659975712,213,0,0,-2227
"2954","2020-04-07","wyoming",0.354,221,0,0,-2357
"2955","2020-04-08","wyoming",0.352857142857143,200,0,0,-2556
"2956","2020-04-09","wyoming",0.351739409957854,239,0,0,-2646
"2957","2020-04-10","wyoming",0.3505,239,0,0,-2829
"2958","2020-04-11","wyoming",0.351285714285714,261,0,0,-2952
"2959","2020-04-12","wyoming",0.352071428571429,270,0,0,-3071
"2960","2020-04-13","wyoming",0.352928571428571,275,1,0,-3153
"2961","2020-04-14","wyoming",0.353714285714286,282,1,0,-3273
"2962","2020-04-15","wyoming",0.35445388956354,288,2,0,-3433
"2963","2020-04-16","wyoming",0.351928571428571,295,2,0,-3580
"2964","2020-04-17","wyoming",0.349357142857143,305,2,0,-3740
"2965","2020-04-18","wyoming",0.346785714285714,309,2,0,-3890
"2966","2020-04-19","wyoming",0.344214285714286,313,2,0,-4033
"2967","2020-04-20","wyoming",0.341667261947282,317,2,0,-4182
"2968","2020-04-21","wyoming",0.342238731337953,322,6,0,-4298
"2969","2020-04-22","wyoming",0.342857142857143,326,6,0,-4519
"2970","2020-04-23","wyoming",0.343453103793128,332,7,0,-4720
"2971","2020-04-24","wyoming",0.343928571428571,349,7,0,-5007
"2972","2020-04-25","wyoming",0.344546818084422,362,7,0,-5325
"2973","2020-04-26","wyoming",0.344546818084422,371,7,0,-5540
